measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,3,XGBoost,"f93,f85,f6",0.5803333333333334,0.024287628309262482,0.533273199806262,0.029437051051141357,0.41171612903225807,0.6992532467532467,0.04093430385446842,0.03124012746734694
Hostility,4,LogReg,"f93,f85,f6,f109",0.6036666666666668,0.012600705447623855,0.41690052665516025,0.036029554429023926,0.19985806451612903,0.8885681818181819,0.026577870196521445,0.014232808246390182
Hostility,4,SVM-linear,"f93,f85,f6,f109",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,4,SVM-rbf,"f93,f85,f6,f109",0.5996666666666667,0.006227180564089799,0.39343065642630104,0.03413615695431357,0.18129032258064517,0.8948246753246754,0.027882240850381983,0.022341844028700934
Hostility,4,RandomForest,"f93,f85,f6,f109",0.5966666666666667,0.020275875100994076,0.5484433549725874,0.02663864881776159,0.4206064516129032,0.7208668831168832,0.04691135573148656,0.03913301613747038
Hostility,4,KNN,"f93,f85,f6,f109",0.5543333333333333,0.01220655561573369,0.4933445991931419,0.01363854399780559,0.36016129032258065,0.6912727272727273,0.0293002860700663,0.03430240456116283
Hostility,4,NaiveBayes,"f93,f85,f6,f109",0.5933333333333334,0.011642832797715332,0.1306913792964631,0.06607446188220191,0.03948387096774193,0.9840844155844156,0.02293691298120085,0.00662165434699754
Hostility,4,DecisionTree,"f93,f85,f6,f109",0.5529999999999999,0.027706798203088478,0.5251815830812188,0.04372436751605714,0.464916129032258,0.6151493506493506,0.07897406573878045,0.030720515004889242
Hostility,4,XGBoost,"f93,f85,f6,f109",0.592,0.02181742422927142,0.5513343710398845,0.022813338726912918,0.43752903225806455,0.7009480519480519,0.03153010948871646,0.037520581859557804
Hostility,5,LogReg,"f93,f85,f6,f109,f0",0.613,0.015380362660079094,0.455358676989586,0.033384814458005875,0.23367096774193552,0.8806038961038961,0.02985650663680515,0.021323083525700986
Hostility,5,SVM-linear,"f93,f85,f6,f109,f0",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,5,SVM-rbf,"f93,f85,f6,f109,f0",0.613,0.008749603165604455,0.4875590179387331,0.025242647018499396,0.27474193548387094,0.8516103896103895,0.029873144907768604,0.018313255206057692
Hostility,5,RandomForest,"f93,f85,f6,f109,f0",0.6286666666666667,0.02390722810272146,0.5892899831995071,0.03123570271044349,0.4673483870967742,0.7424772727272727,0.0487410661522356,0.03156186532787956
Hostility,5,KNN,"f93,f85,f6,f109,f0",0.587,0.030856297754447325,0.5401532011259695,0.03722309298969389,0.4157741935483871,0.707775974025974,0.041246057422032495,0.030425685693018803
Hostility,5,NaiveBayes,"f93,f85,f6,f109,f0",0.5930000000000001,0.011967548714010847,0.12984259393941952,0.06964448458752469,0.039490322580645165,0.9835194805194805,0.024851081125185092,0.008209846857740972
Hostility,5,DecisionTree,"f93,f85,f6,f109,f0",0.5673333333333332,0.01263153021433093,0.5409489073257212,0.012271661059919482,0.46980645161290324,0.6361525974025973,0.028984979424834238,0.029788501004976077
Hostility,5,XGBoost,"f93,f85,f6,f109,f0",0.6066666666666667,0.016465452046971286,0.5675427150635123,0.024331698296746793,0.45447741935483876,0.7140454545454545,0.04274490507030404,0.031091673302675926
Hostility,6,LogReg,"f93,f85,f6,f109,f0,f55",0.6133333333333333,0.01577621275493232,0.4599420995519112,0.03221104181184345,0.2385161290322581,0.8777662337662339,0.028655694082151715,0.02147921406545464
Hostility,6,SVM-linear,"f93,f85,f6,f109,f0,f55",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,6,SVM-rbf,"f93,f85,f6,f109,f0,f55",0.6170000000000001,0.014791138488222545,0.47442523425635785,0.02903701633932943,0.2530322580645161,0.8737694805194804,0.02852649060036907,0.025017970645182984
Hostility,6,RandomForest,"f93,f85,f6,f109,f0,f55",0.6313333333333333,0.02539466260632121,0.5902913601808756,0.03314882653921642,0.46333548387096785,0.7498538961038961,0.049069765365741334,0.03094238033958344
Hostility,6,KNN,"f93,f85,f6,f109,f0,f55",0.5633333333333334,0.025077657165072036,0.5117065008662991,0.034694055160800256,0.3892064516129032,0.6861785714285714,0.045936825370045356,0.023895274768577408
Hostility,6,NaiveBayes,"f93,f85,f6,f109,f0,f55",0.5926666666666668,0.011907047399661187,0.12974280873877983,0.06963282264729467,0.039490322580645165,0.9829512987012986,0.024851081125185092,0.0080307173234165
Hostility,6,DecisionTree,"f93,f85,f6,f109,f0,f55",0.5703333333333334,0.024964419124470377,0.5433774344517388,0.030393679028682757,0.47300645161290317,0.6390292207792208,0.051259964235285074,0.0355158105193449
Hostility,6,XGBoost,"f93,f85,f6,f109,f0,f55",0.6213333333333334,0.024864074931962,0.5846334140265024,0.03307358992971963,0.47214838709677415,0.726551948051948,0.049951444061085176,0.025306365342225762
Hostility,7,LogReg,"f93,f85,f6,f109,f0,f55,f40",0.6116666666666667,0.018272626764887657,0.46070883294490395,0.034998687363883035,0.24090967741935482,0.8732142857142857,0.030253888562513178,0.022931595463485045
Hostility,7,SVM-linear,"f93,f85,f6,f109,f0,f55,f40",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,7,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40",0.6119999999999999,0.011566234381931634,0.4600043491852242,0.026889918428489402,0.24012258064516132,0.8743311688311687,0.030073201708134566,0.02515970325547434
Hostility,7,RandomForest,"f93,f85,f6,f109,f0,f55,f40",0.637,0.024785748593361752,0.5923495074698124,0.036092912297545625,0.45768387096774193,0.7634967532467533,0.060442120299899746,0.034144954222942336
Hostility,7,KNN,"f93,f85,f6,f109,f0,f55,f40",0.5730000000000001,0.02693407589735436,0.5243263062366255,0.03076113230201842,0.40131612903225805,0.6941233766233766,0.035200359472197205,0.03213906904085145
Hostility,7,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40",0.5926666666666668,0.012719189352225952,0.1273332482295321,0.07109203323760334,0.03868387096774194,0.9835194805194805,0.025201080200821582,0.008209846857740972
Hostility,7,DecisionTree,"f93,f85,f6,f109,f0,f55,f40",0.5730000000000002,0.01649579070887816,0.5489870937533204,0.017669470058214315,0.48509032258064516,0.6350487012987013,0.037742756539180564,0.034086459975603355
Hostility,7,XGBoost,"f93,f85,f6,f109,f0,f55,f40",0.624,0.029507061301774294,0.5884137440662018,0.044514976335471294,0.48347096774193543,0.7231363636363637,0.07040823312939863,0.026791357925721713
Hostility,8,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76",0.622,0.008844332774281064,0.5021262589850086,0.031145894364218222,0.2876645161290322,0.8578733766233766,0.0384576180632235,0.02489767069740023
Hostility,8,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,8,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76",0.6323333333333333,0.011647603473104092,0.5214569677997197,0.025767945001823774,0.3045806451612903,0.8635454545454545,0.03461962175122239,0.03034873069084527
Hostility,8,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76",0.6473333333333333,0.019595917942265416,0.6058952888476604,0.02046723428493336,0.46978709677419356,0.7726201298701298,0.0361171645254868,0.04110558881744684
Hostility,8,KNN,"f93,f85,f6,f109,f0,f55,f40,f76",0.5796666666666667,0.021625602111078116,0.5303754138754809,0.030834243428024086,0.406141935483871,0.7020941558441558,0.04536072829194719,0.02477449845585673
Hostility,8,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76",0.6000000000000001,0.012472191289246466,0.21757862404254205,0.07277618845493565,0.07329677419354838,0.9715811688311687,0.029500446388975258,0.010153091619716321
Hostility,8,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76",0.5743333333333334,0.02246231411844192,0.5494583163562138,0.026843362180093464,0.48350322580645166,0.638422077922078,0.04625146891387284,0.03295152311647723
Hostility,8,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76",0.6246666666666666,0.011075498483890785,0.5875703176879897,0.02280955936643041,0.47379999999999994,0.7310974025974024,0.04836472127809703,0.02185866972311968
Hostility,9,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.6203333333333333,0.00766666666666666,0.501939893460601,0.02457947116123782,0.28846451612903223,0.8544610389610389,0.03386574214682217,0.02739901650758159
Hostility,9,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,9,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.6299999999999999,0.01452966314513557,0.52333024469956,0.022297216501004594,0.3094258064516129,0.8561558441558441,0.028411052208903935,0.03035128146761287
Hostility,9,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.6536666666666668,0.018526257642120347,0.6118602610118865,0.027633265315025028,0.47382580645161293,0.780555194805195,0.04888379092918981,0.02333166424268268
Hostility,9,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.5733333333333333,0.02149935399546281,0.527990679755485,0.025744147180563323,0.41099354838709684,0.6878636363636363,0.03381349594177406,0.025716027095700006
Hostility,9,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.5986666666666667,0.01087300428686673,0.21183149199157342,0.07019592069600009,0.07089032258064515,0.9710097402597402,0.028051755348779208,0.009650762534136968
Hostility,9,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.5616666666666668,0.02777888886666756,0.5361427712623257,0.03476342204648702,0.4722580645161291,0.6247792207792208,0.055605642816240176,0.031311415615547525
Hostility,9,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76,f29",0.6316666666666666,0.019104973174542805,0.5964314403513449,0.026299967648919717,0.48269677419354845,0.7367857142857143,0.04109992189292551,0.019475540489255375
Hostility,10,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.6199999999999999,0.007149203529842405,0.5028422888805479,0.024779234149743225,0.29007741935483866,0.8527564935064935,0.03313988012239234,0.02495796960229169
Hostility,10,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,10,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.6286666666666667,0.015790292376436015,0.520449560027853,0.021426638567967383,0.30620645161290316,0.856159090909091,0.02723887165490262,0.03317846340450832
Hostility,10,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.6619999999999999,0.021092389359408496,0.6331660986250421,0.023736177074568373,0.5278516129032258,0.7566753246753246,0.04279924386895665,0.035585618877181056
Hostility,10,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.5743333333333334,0.020496612186190935,0.5296388230271061,0.02329770184464044,0.41340645161290324,0.6878636363636363,0.031797195538611704,0.028343597233453463
Hostility,10,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.609,0.018740923729160818,0.3951825195757246,0.125900007726993,0.19888387096774193,0.8981915584415583,0.09529577397209535,0.03870676509050185
Hostility,10,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.588,0.02591438896743575,0.5615220861401579,0.02756608492260784,0.48594193548387093,0.6599999999999999,0.04172646120912269,0.03646576567296652
Hostility,10,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111",0.65,0.016055459438389735,0.6226459710734487,0.018019868582463017,0.5261354838709676,0.7373344155844155,0.03607594544499505,0.03114518329781906
Hostility,11,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.619,0.007310570733153758,0.5010510484933652,0.02452287697130772,0.28846451612903223,0.8521883116883118,0.03289151973928274,0.02515575615644117
Hostility,11,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.591,0.005587684871413412,0.0554818955391357,0.04658158241486948,0.015303225806451612,0.9971558441558441,0.013697271046858693,0.0028441706694745123
Hostility,11,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.6316666666666666,0.015073892072793348,0.522301319483191,0.02142689479085793,0.3054,0.8618409090909092,0.026858879672720392,0.031084636860679773
Hostility,11,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.6766666666666666,0.019944367068868797,0.6481264239037967,0.023746944427056896,0.5382774193548387,0.7742759740259741,0.04295020517843807,0.03136450366497306
Hostility,11,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.574,0.02220110107379564,0.5291069051258755,0.02513337452310798,0.4126064516129032,0.6878636363636363,0.03281267996828899,0.02956995487661351
Hostility,11,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.45866666666666667,0.07386474125047757,0.19447024380883732,0.157891344334863,0.833083870967742,0.1943279220779221,0.26973305152370036,0.3154127198650576
Hostility,11,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.6023333333333334,0.020765890836230025,0.5798832407678383,0.025968275109628108,0.5205677419354838,0.6600389610389611,0.06242584645746761,0.04246206823736652
Hostility,11,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105",0.663,0.012688577540449513,0.6383396572760535,0.01799733212039165,0.5495806451612903,0.7430422077922079,0.0477900912321706,0.029772575202489462
Hostility,12,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.6226666666666667,0.009977753031397186,0.509253294771234,0.02326425370759817,0.29652903225806454,0.8527564935064935,0.031124600052175908,0.02880124679448529
Hostility,12,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.5906666666666667,0.005734883511361759,0.055435725157130876,0.046576893248405304,0.015303225806451612,0.9965876623376625,0.013697271046858693,0.0037708617445497417
Hostility,12,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.6296666666666667,0.014177446878757822,0.5208246646070352,0.020915385826044942,0.3054,0.8584350649350648,0.025619582293203987,0.02916989364442132
Hostility,12,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.6849999999999998,0.01808928473495351,0.6573918263528942,0.021997360631613175,0.5487806451612902,0.7811428571428571,0.048610661591830064,0.035955527617704305
Hostility,12,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.5726666666666667,0.01896195020443718,0.526193506838558,0.022533566548170725,0.4077677419354838,0.6890032467532468,0.03420605005787594,0.02837415681425415
Hostility,12,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.49866666666666665,0.06271983560069158,0.34818655217652394,0.1149292134637633,0.7330838709677419,0.33297727272727273,0.3043897671121364,0.3173908260598314
Hostility,12,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.5963333333333334,0.023163668870788936,0.5785189744921021,0.022607326715319453,0.5358387096774193,0.6390162337662337,0.04897905645134136,0.04969409086577479
Hostility,12,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87",0.6666666666666667,0.01855921454276672,0.6410135989958939,0.020260578790134574,0.5463677419354838,0.7515746753246754,0.04465929340006083,0.04019482158592284
Hostility,13,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.6243333333333333,0.012476644848141925,0.5175810073855331,0.029196203688488465,0.30779354838709677,0.847646103896104,0.03257385812412357,0.018594749967264523
Hostility,13,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.5933333333333333,0.008819171036881958,0.08746673372952593,0.09021869643125145,0.027399999999999997,0.9926103896103896,0.03387286077659262,0.01137734979593901
Hostility,13,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.633,0.011590225767142474,0.5239885995333812,0.032673125211047226,0.30862580645161286,0.8618376623376622,0.03904138576292192,0.024483456883952523
Hostility,13,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.6920000000000001,0.018985374487864175,0.6634249492896332,0.024550216325464926,0.5471225806451614,0.7942012987012987,0.04399921671803043,0.024209866627021345
Hostility,13,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.5673333333333332,0.02506879423595088,0.51962581030312,0.03501013508142605,0.4045354838709677,0.6821948051948052,0.055059661520417795,0.033952968299300085
Hostility,13,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.5029999999999999,0.060542914072948664,0.353246220486195,0.11995476746350849,0.7395354838709678,0.3358181818181818,0.3074422329096685,0.3144399159518423
Hostility,13,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.607,0.024515301344262528,0.5898550914899128,0.022654949340606363,0.5439354838709678,0.6515097402597403,0.03198913707399458,0.044278623346881776
Hostility,13,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22",0.674,0.022300971578236982,0.6501248464543166,0.025690639335572193,0.558374193548387,0.7555292207792207,0.040399532250205324,0.029315841221954582
Hostility,14,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.6246666666666667,0.014236104336041758,0.5163731493891187,0.03858662895715457,0.30698709677419356,0.8487824675324674,0.04099288078086048,0.01704178222655261
Hostility,14,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.593,0.007951240294584376,0.0918358672419691,0.09771260764940258,0.029819354838709677,0.9903376623376625,0.03885507960663951,0.017975752488207212
Hostility,14,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.6336666666666666,0.009480975102218606,0.5221087007106004,0.038465719190945144,0.3061935483870968,0.8646818181818181,0.044960104872841425,0.022937032022834355
Hostility,14,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.694,0.01942506971244461,0.6651038510833334,0.025440580631645945,0.5471612903225805,0.7976233766233767,0.046478442072894546,0.02483893893672006
Hostility,14,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.58,0.02086996778999801,0.5334101324344205,0.02845550021575708,0.41418064516129033,0.696961038961039,0.044905420784320214,0.03140855190449557
Hostility,14,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.5033333333333333,0.060571353698665925,0.3526683553245888,0.12509772410070621,0.7371161290322581,0.3380909090909091,0.3083749208690936,0.3141809205321773
Hostility,14,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.5946666666666667,0.019043809142780935,0.5777960414736127,0.021573296945329105,0.5407225806451612,0.6327597402597402,0.05488976598592486,0.041182463739016996
Hostility,14,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48",0.6783333333333333,0.019163043135739743,0.6572948432737206,0.018520158576440973,0.5745290322580645,0.7515681818181817,0.026308294668531556,0.03443649833178995
Hostility,15,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.627,0.019857828011475308,0.5230879162053129,0.05207002594780064,0.31827096774193553,0.8448051948051948,0.05611643017594746,0.01680332041575217
Hostility,15,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.622,0.011175369742826822,0.42078926948331963,0.0559197056483106,0.19499354838709676,0.9232564935064934,0.041662428143766986,0.02491582663049174
Hostility,15,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.6463333333333333,0.018284784202536625,0.5536809406645217,0.045826309882242566,0.34487741935483873,0.8589935064935064,0.05219347820881282,0.018964791258322587
Hostility,15,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.6923333333333334,0.022659312532476456,0.662184758386788,0.03112176238535747,0.5422903225806452,0.7981883116883117,0.05571864246000479,0.02339841066229362
Hostility,15,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.5823333333333334,0.014685593847940456,0.536670693170722,0.022129824327541802,0.41739354838709675,0.698672077922078,0.03832700311182468,0.024249319254659233
Hostility,15,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.513,0.0561634519356969,0.4025760610370567,0.1104688934807269,0.7209870967741936,0.3659318181818182,0.2780553161414961,0.288006030591418
Hostility,15,DecisionTree,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.6,0.013581032524975565,0.5837907735773542,0.017827965023678075,0.5463354838709679,0.6378668831168832,0.04822882329543215,0.027071248866271866
Hostility,15,XGBoost,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62",0.6703333333333333,0.01974560429282651,0.6452086391206673,0.026552179442565146,0.5527290322580644,0.7532727272727273,0.052660284434398553,0.027354272031021167
Hostility,16,LogReg,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62,f74",0.619,0.00943398113205659,0.5240805615685391,0.032879710192341045,0.32795483870967745,0.824327922077922,0.043974025537313444,0.017907408887136773
Hostility,16,SVM-linear,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62,f74",0.6193333333333333,0.011333333333333341,0.43019650638205,0.058495058518898496,0.20790967741935482,0.909607142857143,0.0543577328606352,0.032487174091249446
Hostility,16,SVM-rbf,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62,f74",0.6486666666666666,0.021302060411560592,0.5680027428581613,0.04626087979720298,0.37066451612903223,0.8447792207792209,0.05630021393822687,0.027383871394463043
Hostility,16,RandomForest,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62,f74",0.6866666666666668,0.013249737942901187,0.6585515121414158,0.018944038880599885,0.5455354838709677,0.7862435064935064,0.03910325507873151,0.015265652695443832
Hostility,16,KNN,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62,f74",0.5773333333333333,0.026574841903992993,0.5315218608211456,0.026894184058923878,0.41492903225806455,0.6918311688311689,0.04323681323514129,0.05319798051348794
Hostility,16,NaiveBayes,"f93,f85,f6,f109,f0,f55,f40,f76,f29,f111,f105,f87,f22,f48,f62,f74",0.529,0.04714163057567412,0.4545001252590639,0.07839564356817948,0.711316129032258,0.40005519480519486,0.2533803222026141,0.2540861422390819
